Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_14,ret,trend,vol_ann,high_vol,regime_scalar,base_lev,target_exposure,rebalance_flag,position,position_lag,turnover,tcost,BT_ret_net,BT_equity,equity_bh,dd_strat,dd_bh
2021-03-05,104.06719207763672,104.85350036621094,105.30999755859376,101.38899993896484,103.05750274658205,53100000,102.86165657043458,95.06886596679688,81.93226051330566,60.67696386053658,1.7246049126972025,2.3172607070966946,-0.5926557943994921,105.96815392038286,102.86165657043458,99.75515922048629,2.9613118852887825,0.031043176947219697,1,0.23876055138953434,0,1.1,0.7538933837790173,0.8292827221569191,1,0.8292827221569191,0.5869748716287426,0.2423078505281765,0.00016961549536972353,0.0180519493081729,2.420139258591354,2.7207461784216456,-0.00045706918198584745,-0.010171716979672007
2021-03-08,99.62228393554688,100.375,105.68699645996094,100.2594985961914,104.2030029296875,36868000,102.65985641479492,95.35399185180664,82.0807237625122,49.022627346755826,1.410718248130749,2.1359522153035053,-0.7252339671727563,106.05903577002566,102.65985641479492,99.26067705956417,3.1139161246163503,-0.04271190615745479,1,0.2770631558645147,0,1.1,0.6496713698302813,0.7146385068133094,0,0.8292827221569191,0.8292827221569191,0.0,0.0,-0.035420245806764984,2.3344173311654464,2.6045379229706467,-0.0358611254859742,-0.05244916971603086
2021-03-09,101.2529525756836,102.01799774169922,103.1959991455078,101.77999877929688,102.4875030517578,33920000,102.55028419494629,95.66378112792968,82.23793834686279,52.61816007238772,1.2788009152975093,1.964521955302306,-0.6857210400047968,105.9840867356691,102.55028419494629,99.11648165422348,3.2474316188267287,0.016368512904118226,1,0.28448960978859195,0,1.1,0.6327120351908824,0.6959832387099707,0,0.8292827221569191,0.8292827221569191,0.0,0.0,0.01357412493878782,2.3661050036779576,2.647170335572057,-0.022773783944978532,-0.03693917172321981
2021-03-10,101.04603576660156,101.80950164794922,103.06999969482422,100.96649932861328,103.06999969482422,27100000,102.45301933288575,95.96354629516601,82.39250801086426,52.115851749575135,1.1443674655977105,1.8004910573613873,-0.6561235917636767,105.94394832045572,102.45301933288575,98.96209034531577,3.295324053083147,-0.002043563212908439,1,0.2842331142447101,0,1.1,0.6332830025041672,0.696611302754584,0,0.8292827221569191,0.8292827221569191,0.0,0.0,-0.00169469166410045,2.3620951852518384,2.6417606756559793,-0.0244298810672674,-0.038907247403679346
2021-03-11,104.23939514160156,105.0270004272461,105.5634994506836,102.82250213623048,102.91100311279295,27702000,102.48790588378907,96.2876774597168,82.56102718353272,58.67287361162389,1.280741807393042,1.6965412073677184,-0.4157993999746763,106.03808539899214,102.48790588378907,98.937726368586,3.492464338030132,0.031603014910709604,1,0.30619580145765274,0,1.1,0.5878591383131496,0.6466450521444647,0,0.8292827221569191,0.8292827221569191,0.0,0.0,0.026207834233518964,2.4240005843107117,2.7252482776792615,0.0,-0.008533818812802907
2021-03-12,101.73133850097656,102.5,103.88050079345705,101.62100219726562,103.82050323486328,33818000,102.39175682067871,96.57772567749024,82.71727657318115,52.582671074025754,1.172919559035904,1.5918168777013557,-0.41889731866545166,105.9129680155062,102.39175682067871,98.87054562585122,3.564028058733257,-0.024060544837371634,1,0.3183418933029706,0,1.1,0.5654298217944297,0.6219728039738727,1,0.6219728039738727,0.8292827221569191,0.20730991818304645,0.00014511694272813252,-0.020098111062042286,2.3752827513527794,2.65967731930119,-0.0200981110620424,-0.03238903531999515
2021-03-15,101.9516830444336,102.72200012207033,102.74949645996094,101.3895034790039,102.2490005493164,26168000,102.29104270935059,96.89352951049804,82.87513385772705,53.0438153497625,1.0926541763648032,1.4919843374340453,-0.39933016106924213,105.73709538214116,102.29104270935059,98.84499003656002,3.367348807198659,0.002165945584751361,1,0.3182245038839139,0,1.1,0.5656384024583562,0.6222022427041919,0,0.6219728039738727,0.6219728039738727,0.0,0.0,0.0013471592486026332,2.378482635479311,2.6654380356477936,-0.01877802716963628,-0.030293242623289474
2021-03-16,103.41314697265624,104.19450378417967,105.68399810791016,102.9645004272461,103.29949951171876,31900000,102.22452011108399,97.22229553222657,83.0365071105957,56.09378960775364,1.1339003104110077,1.420367532029438,-0.2864672216184303,105.5192737130467,102.22452011108399,98.92976650912128,3.416835784912107,0.014334868092228392,1,0.3214995758889775,0,1.1,0.5598763217720663,0.615863953949273,0,0.6219728039738727,0.6219728039738727,0.0,0.0,0.008915898101918892,2.399688944294428,2.703646738296813,-0.010029552044517054,-0.016392624168151793
2021-03-17,103.33026885986328,104.11100006103516,104.9499969482422,102.20600128173828,103.42350006103516,26382000,102.13420295715332,97.57571502685546,83.19713104248046,55.872156191908104,1.1466823573137503,1.3656304970863007,-0.21894813977255034,105.18266810615422,102.13420295715332,99.08573780815242,3.339585440499441,-0.0008014272384039289,1,0.32111757880059605,0,1.1,0.5605423430019518,0.616596577302147,0,0.6219728039738727,0.6219728039738727,0.0,0.0,-0.000498465946651129,2.398492781073142,2.70147996215772,-0.01052301860101379,-0.017180913911038376
2021-03-18,100.30908966064452,101.06700134277344,103.4375,100.95899963378906,102.40899658203124,31700000,101.92461128234864,97.85489532470703,83.34080299377442,48.36952501555236,0.9026234282279262,1.2730290833146258,-0.37040565508669965,104.8623337987573,101.92461128234864,98.98688876593997,3.3177364894321975,-0.029238085147306525,1,0.33645283842498774,0,1.1,0.5349932574283544,0.5884925831711898,0,0.6219728039738727,0.6219728039738727,0.0,0.0,-0.018185293801897078,2.3548754851675975,2.6224938610004105,-0.028516948217968574,-0.045916662034505396
2021-03-19,100.58798217773438,101.3479995727539,101.85199737548828,100.14649963378906,101.48650360107422,46072000,101.77114562988281,98.15669525146484,83.48662868499756,49.04968348649688,0.7233706967948876,1.1630974060106782,-0.4397267092157906,104.6477980740875,101.77114562988281,98.89449318567812,3.1914067949567513,0.0027803314538430435,1,0.33598733380905843,0,1.1,0.5357344812953395,0.5893079294248735,1,0.5893079294248735,0.6219728039738727,0.032664874548999134,2.2865412184299393e-05,0.0017064251381392122,2.358893903892675,2.6297852631696603,-0.0268591851171317,-0.043263994120372296
2021-03-22,100.77308654785156,101.53450012207033,102.41699981689452,100.6999969482422,101.38150024414062,33536000,101.71266250610351,98.411123046875,83.63957061767579,49.52495870187639,0.5894531424701484,1.0483685533025724,-0.45891541083242404,104.62199893953597,101.71266250610351,98.80332607267106,3.17704881940569,0.0018402235148740065,1,0.3312212878716233,0,1.1,0.5434433310632059,0.5977876641695264,0,0.5893079294248735,0.5893079294248735,0.0,0.0,0.0010844583092293636,2.361452025987342,2.6346246558500144,-0.025803854474381716,-0.04150338602482595
2021-03-23,101.30109405517578,102.06649780273438,103.20549774169922,101.4000015258789,101.99749755859376,28510000,101.6660400390625,98.65279693603516,83.78877075195312,50.93104884836131,0.51993482393992,0.9426818074300419,-0.42274698349012196,104.5701109166029,101.6660400390625,98.76196916152209,3.0579708644321966,0.005239568672668282,1,0.3316373003411181,0,1.1,0.5427616248680537,0.5970377873548591,0,0.5893079294248735,0.5893079294248735,0.0,0.0,0.003087719365569578,2.3687435271388466,2.6484289526610456,-0.022795810169979003,-0.0364812771933829
2021-03-24,100.8644027709961,101.62650299072266,103.37999725341795,101.4499969482422,102.58799743652344,25218000,101.53880157470704,98.92696533203124,83.93379753112794,49.69796059888222,0.42470794972739156,0.8390870358895118,-0.41437908616212027,104.34256040249731,101.53880157470704,98.73504274691676,2.9269512721470403,-0.004310824954583792,1,0.3289461517572153,0,1.1,0.5472020239131792,0.6019222263044971,0,0.5893079294248735,0.5893079294248735,0.0,0.0,-0.002540403328098849,2.3627259631990905,2.637012039041472,-0.025278302946055375,-0.04063483774786636
2021-03-25,100.86093139648438,101.6230010986328,102.28199768066406,99.80449676513672,101.45249938964844,35616000,101.57976760864258,99.21978302001953,84.07780448913574,49.68766215202333,0.3449831044462428,0.7402662496008581,-0.39528314515461527,104.31451151577795,101.57976760864258,98.84502370150722,2.7913360595703103,-3.4416250097701884e-05,1,0.30714071464530385,0,1.1,0.5860505996668982,0.6446556596335881,0,0.5893079294248735,0.5893079294248735,0.0,0.0,-2.0281769083645298e-05,2.362678042936697,2.6369212829756257,-0.025298072026435747,-0.04066785549922558
2021-03-26,100.47733306884766,101.23650360107422,101.96949768066406,100.19249725341795,101.5895004272461,27978000,101.58676490783691,99.49518234252929,84.21676216125488,48.49185302674881,0.24798875104472984,0.6418107498896325,-0.39382199884490265,104.30881090434126,101.58676490783691,98.86471891133256,2.5305862426757804,-0.0038032399892163893,1,0.3073861374799437,0,1.1,0.5855826859197404,0.6441409545117145,1,0.6441409545117145,0.5893079294248735,0.05483302508684096,3.838311756078867e-05,-0.002279662600711777,2.3572919341646914,2.626892438503797,-0.02752006355847869,-0.04431642587413165
2021-03-29,101.52243041992188,102.28949737548828,102.46050262451172,100.27249908447266,101.10800170898438,26492000,101.52753791809081,99.80769119262695,84.37652759552002,51.88905898140131,0.25253953064724044,0.5639565060411541,-0.31141697539391366,104.19801631812001,101.52753791809081,98.85705951806162,2.4316068376813615,0.010401324549071278,1,0.29748171486649766,0,1.1,0.6050792065683078,0.6655871272251387,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.006699919123224901,2.3730855994734252,2.654215599312176,-0.021004526635361676,-0.034376050853432094
2021-03-30,101.55616760253906,102.32350158691406,103.1334991455078,101.80750274658205,102.64900207519533,27312000,101.48285102844238,100.12414993286133,84.53372730255127,51.99911958794144,0.2559182981155743,0.5023488644560382,-0.2464305663404639,104.11801926384528,101.48285102844238,98.84768279303948,2.396433149065289,0.0003323125980894126,1,0.2973876302037663,0,1.1,0.6052706357580045,0.6657976993338051,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.000214056154129582,2.3735935730502686,2.655097628593873,-0.02079496662942304,-0.03405516185011381
2021-03-31,102.35265350341795,103.1259994506836,104.31300354003906,102.3499984741211,102.72000122070312,42570000,101.60966758728027,100.40011489868164,84.69296913146972,54.63750907938846,0.31918636958548063,0.46571636548192674,-0.1465299958964461,104.14954408145383,101.60966758728027,99.06979109310672,2.2706740243094297,0.007842811713770992,1,0.2828161708411849,0,1.1,0.636455827347577,0.7001014100823347,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.005051876223364102,2.385584673985891,2.6759210593766145,-0.015848144003539844,-0.026479438358615326
2021-04-01,105.6904296875,106.48899841308594,106.7874984741211,104.57150268554688,104.6125030517578,39880000,101.84749488830566,100.64795227050782,84.86251556396485,63.65354389423243,0.6313792679620462,0.4988489459779507,0.13253032198409553,104.94950845460914,101.84749488830566,98.74548132200218,2.400420597621373,0.032610548626085034,1,0.30219795021126805,0,1.1,0.5956360718997634,0.6551996790897399,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.021005789919157095,2.4356957644819994,2.7631843132029807,0.0,0.0
2021-04-05,110.11599731445312,110.947998046875,111.44950103759766,107.260498046875,107.35749816894533,48510000,102.14993515014649,100.98025161743163,85.05268371582031,71.6884208878139,1.2218163720543629,0.6434424311932332,0.5783739408611297,106.90318319876394,102.14993515014649,97.39668710152904,2.7146404811314175,0.04187292681123944,1,0.31781662501725927,0,1.1,0.5663643303437161,0.6230007633780879,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.026972067044390934,2.5013915139413467,2.878886927715694,0.0,0.0
2021-04-06,109.63462829589844,110.46299743652344,111.4000015258789,110.0895004272461,110.5459976196289,35240000,102.65055236816406,101.2945767211914,85.2450154876709,69.87892657543193,1.6320859037285373,0.8411711257002941,0.7909147780282433,108.30624818648259,102.65055236816406,96.99485654984552,2.5416537693568637,-0.004371472177471802,1,0.2702204956814254,0,1.1,0.666122677134786,0.7327349448482646,0,0.6441409545117145,0.6441409545117145,0.0,0.0,-0.0028158442610180896,2.4943479850022556,2.8663019536090975,-0.002815844261018108,-0.004371472177471913
2021-04-07,111.11197662353516,111.95149993896484,112.2249984741211,110.65499877929688,110.65499877929688,24134000,103.14350357055665,101.63674179077148,85.44708618164063,72.19829180425245,2.0527740255784295,1.0834917056759212,0.9692823199025082,109.89815342536468,103.14350357055665,96.38885371574861,2.530680520193916,0.013475198033685354,1,0.26878838215311224,0,1.1,0.6696718011326287,0.7366389812458917,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.008679926923652463,2.515998743234235,2.904925940058319,0.0,0.0
2021-04-08,111.67769622802734,112.52149963378906,113.5895004272461,112.15049743652344,113.1999969482422,28664000,103.67508659362792,101.9766535949707,85.64552932739258,73.0539433196793,2.4041081746729844,1.347614999475334,1.0564931751976505,111.34596951210776,103.67508659362792,96.00420367514809,2.5306107657296306,0.00509143678011359,1,0.26757231905174106,0,1.1,0.6727153265999574,0.7399868592599531,0,0.6441409545117145,0.6441409545117145,0.0,0.0,0.003279602947378418,2.5242502201281463,2.919716186833038,0.0,0.0
2021-04-09,112.68209838867188,113.53350067138672,113.69850158691406,111.86299896240234,112.27200317382812,26146000,104.09722175598145,102.42499588012696,85.84568943023682,74.55148520183381,2.7320959775230165,1.6245111950848705,1.107584782438146,112.76349598719962,104.09722175598145,95.43094752476328,2.5531327383858806,0.008993757881553321,1,0.24933906952524656,0,1.1,0.7219085253776255,0.7940993779153881,1,0.7940993779153881,0.6441409545117145,0.1499584234036736,0.00010497089638257151,0.00568827689008844,2.538608854320102,2.9459754073002666,0.0,0.0
2021-04-12,111.38937377929688,112.2310028076172,112.84449768066406,111.39099884033205,112.70600128173828,25024000,104.58012351989746,102.81348068237304,86.04714729309082,69.21942770182544,2.85480815077419,1.8705705862227346,0.9842375645514552,113.75284811396813,104.58012351989746,95.40739892582678,2.5263099670410147,-0.011472315725928661,1,0.23407396673200534,0,1.1,0.7689876944157766,0.8458864638573543,0,0.7940993779153881,0.7940993779153881,0.0,0.0,-0.009110158781208874,2.5154817245738634,2.9121782473068967,-0.0091101587812088,-0.011472315725928661
2021-04-13,111.8761978149414,112.72149658203124,113.17350006103516,112.15249633789062,112.54949951171876,25682000,105.07634925842285,103.23734832763672,86.24895496368408,70.08708444896371,2.9572517064409283,2.0879068102663734,0.8693448961745549,114.71245312699327,105.07634925842285,95.44024538985244,2.480003901890345,0.004370471070329396,1,0.2338947250491361,0,1.1,0.7695769964978303,0.8465346961476133,0,0.7940993779153881,0.7940993779153881,0.0,0.0,0.0034705883581457736,2.524211926162298,2.924905838088394,-0.005671188034069852,-0.007151984079589058
2021-04-14,111.2548828125,112.09549713134766,113.37149810791016,111.8010025024414,113.37149810791016,21002000,105.46843605041504,103.58357238769531,86.46714881896973,67.47296421061819,2.9542492873931394,2.2611753056917268,0.6930739817014127,115.4514981096632,105.46843605041504,95.48537399116687,2.4436890738351003,-0.005553594192297728,1,0.23374789886066852,0,1.1,0.7700603978788859,0.8470664376667746,0,0.7940993779153881,0.7940993779153881,0.0,0.0,-0.004410105693298139,2.513079884775639,2.9086620980129685,-0.010056283188731197,-0.012665859054639128
2021-04-15,113.4056396484375,114.2624969482422,114.8000030517578,112.55850219726562,113.09750366210938,29174000,105.97220458984376,103.94695678710937,86.68750385284424,71.44356086277804,3.0898006521183135,2.4269003749770444,0.6629002771412691,116.5028020694657,105.97220458984376,95.44160711022181,2.5199475969587044,0.019331797235023096,1,0.23939010405118266,0,1.1,0.7519107805789466,0.8271018586368413,0,0.7940993779153881,0.7940993779153881,0.0,0.0,0.01535136815831826,2.5516590992980936,2.964891763916952,0.0,0.0
2021-04-16,113.28157806396484,114.1374969482422,114.71199798583984,113.5459976196289,114.46199798583984,26282000,106.62082901000977,104.16914810180664,86.902057762146,70.9058804281315,3.150893809741433,2.5716990619299223,0.5791947478115107,117.28000684622008,106.62082901000977,95.96165117379947,2.486330304827007,-0.0010939630944039047,1,0.20469233210774282,0,1.1,0.8793685535091483,0.9673054088600632,1,0.9673054088600632,0.7940993779153881,0.17320603094467513,0.00012124422166127258,-0.0009899596343898062,2.549133059789065,2.961648281748325,-0.0009899596343897477,-0.0010939630944039047
2021-04-19,113.62944793701172,114.48799896240234,115.20449829101562,113.50900268554688,113.50900268554688,30290000,107.27290229797363,104.40350708007813,87.11240837097168,71.55238439008541,3.1906015007747897,2.695479549698896,0.49512195107589374,117.97368780370573,107.27290229797363,96.57211679224153,2.467395782470701,0.0030708423999041834,1,0.20463097945763073,0,1.1,0.8796322066047159,0.9675954272651875,0,0.9673054088600632,0.9673054088600632,0.0,0.0,0.002970442463184134,2.556705112874169,2.970743036865521,0.0,0.0
2021-04-20,113.09597778320312,113.95050048828124,114.9499969482422,112.8560028076172,114.87449645996094,22288000,107.88904685974121,104.5922608947754,87.31316158294678,69.0194977263227,3.142795360388547,2.784942711836826,0.35785264855172105,118.43194439904013,107.88904685974121,97.3461493204423,2.501890454973492,-0.0046948230717824835,1,0.20776493963092327,0,1.1,0.8663636911971513,0.9530000603168665,0,0.9673054088600632,0.9673054088600632,0.0,0.0,-0.004541327750976213,2.5450942769940106,2.9567959239157076,-0.004541327750976376,-0.0046948230717824835
2021-04-21,113.06321716308594,113.9175033569336,114.0,112.24099731445312,113.60250091552734,23204000,108.47715301513672,104.78463729858399,87.50637664794922,68.85829418549473,3.0669116925508177,2.8413365079796242,0.22557518457119352,118.78227498803307,108.47715301513672,98.17203104224038,2.4306166512625547,-0.0002896709569989442,1,0.20890955851223345,0,1.1,0.8616168703906358,0.9477785574296995,0,0.9673054088600632,0.9673054088600632,0.0,0.0,-0.0002802002834947495,2.544381140856076,2.9559394260107763,-0.004820255553147801,-0.004983134074889262
2021-04-22,111.78140258789062,112.6259994506836,114.44400024414062,112.01599884033205,113.7699966430664,24146000,109.02300300598145,104.96043869018554,87.69559692382812,62.688787652205384,2.870255101294248,2.847120226642549,0.023134874651698834,118.7717828418763,109.02300300598145,99.2742231700866,2.2872706821986575,-0.011337149316619777,1,0.21473311013791696,0,1.1,0.8382498622796974,0.9220748485076673,0,0.9673054088600632,0.9673054088600632,0.0,0.0,-0.01096648585502048,2.516478221065097,2.922427499367209,-0.01573388014382704,-0.01626378885643731
2021-04-23,114.13414764404295,114.99649810791016,115.30599975585938,113.0625,113.3499984741211,29066000,109.68666381835938,105.1722883605957,87.89318649291992,68.30253702156985,2.8711533308427732,2.851926847482594,0.01922648336017918,118.88768592916132,109.68666381835938,100.48564170755743,2.1276653834751644,0.02104773246428393,1,0.22082220371218902,0,1.1,0.8151354210494381,0.896648963154382,1,0.896648963154382,0.9673054088600632,0.07065644570568119,4.945951199397683e-05,0.020310125944947417,2.5675882106726466,2.983937971520156,0.0,0.0
2021-04-26,114.63038635253906,115.49649810791016,116.22650146484376,114.86599731445312,115.22599792480467,32038000,110.39431648254394,105.39180969238281,88.08952049255372,69.35001377610058,2.878723369704204,2.857286151926916,0.02143721777728791,118.75138107957443,110.39431648254394,102.03725188551346,2.183512006487164,0.004347854859737099,1,0.21775440092306625,0,1.1,0.8266193437973036,0.9092812781770341,0,0.896648963154382,0.896648963154382,0.0,0.0,0.003898499551929011,2.5775979521614922,2.996911700730784,0.0,0.0
2021-04-27,113.69000244140624,114.54900360107422,115.92250061035156,114.30799865722656,115.88150024414062,44386000,111.00269508361816,105.58629043579101,88.27610324859619,64.9685209372579,2.7768319671297377,2.8411953149674805,-0.06436334783774278,118.3510383184656,111.00269508361816,103.65435184877073,2.113807133265903,-0.008203618089890452,1,0.22349747363213102,0,1.1,0.8053782312379677,0.8859160543617646,0,0.896648963154382,0.896648963154382,0.0,0.0,-0.0073557656544148056,2.5586377456740927,2.9723261816888646,-0.00735576565441487,-0.008203618089890452
2021-04-28,117.06747436523438,117.9520034790039,121.56900024414062,117.66100311279295,119.625,81106000,111.77826042175293,105.83276794433594,88.48621814727784,71.84800631090926,2.934785671661629,2.85991338630631,0.07487228535531898,118.13611240627151,111.77826042175293,105.42040843723436,2.499626704624721,0.029707730242761077,1,0.23788193470481298,0,1.1,0.7566778882278786,0.8323456770506665,0,0.896648963154382,0.896648963154382,0.0,0.0,0.026637405519841797,2.6267932168839874,3.0606272460879733,0.0,0.0
2021-04-29,118.74082946777344,119.63800048828124,120.20800018310548,118.69249725341795,119.46150207519533,41234000,112.5976692199707,106.10485229492187,88.70255855560303,74.51801002962077,3.1585807398403034,2.919646857013109,0.2389338828271943,117.99186737394618,112.5976692199707,107.20347106599522,2.5796067374093203,0.014293936993279743,1,0.23919825026211494,0,1.1,0.7525138658111206,0.8277652523922326,0,0.896648963154382,0.896648963154382,0.0,0.0,0.012816643784418347,2.6604598898401157,3.10437565910347,0.0,0.0
2021-04-30,116.79254913330078,117.6750030517578,119.09249877929688,117.3280029296875,118.4010009765625,44856000,113.15277519226075,106.35068481445313,88.91014511108398,66.59822518688,3.142505159853229,2.9642185175811333,0.1782866422720959,117.78530847466034,113.15277519226075,108.52024190986116,2.60182080950056,-0.01640783834175108,1,0.23434653740110847,0,1.1,0.7680932775717154,0.8449026053288871,1,0.8449026053288871,0.896648963154382,0.05174635782549497,3.622245047784648e-05,-0.014748293687213667,2.621222646041702,3.0534395651368333,-0.014748293687213532,-0.01640783834175108
2021-05-03,116.27545928955078,117.15399932861328,119.07749938964844,116.7750015258789,118.24549865722656,28242000,113.46074829101562,106.60304809570313,89.11563251495362,64.63478494902036,3.052848975349363,2.9819446091347794,0.07090436621458363,118.06209636375203,113.46074829101562,108.8594002182792,2.638847351074221,-0.004427421505800222,1,0.19177205137041836,0,1.1,0.9386143534144087,1.0324757887558496,0,0.8449026053288871,0.8449026053288871,0.0,0.0,-0.003740739965139752,2.611417333732124,3.039920701139485,-0.018433864120739996,-0.020762615431213383
2021-05-04,114.4765396118164,115.34149932861328,116.24949645996094,112.83399963378906,115.67749786376952,44818000,113.70284385681153,106.85372390747071,89.31164642333984,58.2056755812274,2.804311660202572,2.946418019348338,-0.14210635914576608,117.95265752310632,113.70284385681153,109.45303019051673,2.7724876403808616,-0.015471189610652747,1,0.20109359346748956,0,1.1,0.8951055918601418,0.9846161510461561,0,0.8449026053288871,0.8449026053288871,0.0,0.0,-0.013071648409577715,2.5772818044949006,2.992889511570808,-0.031264551539701535,-0.03591258268171671
2021-05-05,114.87056732177734,115.7385025024414,116.75,115.41400146484376,116.43150329589844,26636000,113.89077339172363,107.10646438598633,89.49797115325927,59.163816370909245,2.6090631347687463,2.8789470424324195,-0.2698839076636732,117.9878580242756,113.89077339172363,109.79368875917166,2.6816547938755613,0.0034419952882664973,1,0.19676523501286153,0,1.1,0.9147957462517925,1.006275320876972,0,0.8449026053288871,0.8449026053288871,0.0,0.0,0.002908150786586117,2.5847769286018965,3.0031910231679366,-0.028447322783268003,-0.03259419833383026
2021-05-06,115.99109649658205,116.86750030517578,116.86750030517578,114.6520004272461,115.31649780273438,25190000,114.10644340515137,107.35810287475586,89.69186363220214,61.842797381678864,2.515744672834714,2.8063065685128787,-0.2905618956781648,118.16696871024969,114.10644340515137,110.04591810005304,2.7465934753418,0.009754710897055707,1,0.1985080956787569,0,1.1,0.9067640258425111,0.9974404284267624,0,0.8449026053288871,0.8449026053288871,0.0,0.0,0.008241780651152452,2.606080093079593,3.032486283367573,-0.020439998726607733,-0.023157434418442313
2021-05-07,116.71463775634766,117.59649658203124,118.5625,117.30799865722656,118.19450378417967,28898000,114.30807037353516,107.69156341552734,89.88715801239013,63.50755960017491,2.4716808538895236,2.739381425588208,-0.26770057169868444,118.47000850222452,114.30807037353516,110.1461322448458,2.7929137093680265,0.006237903439312076,1,0.19745312372075202,0,1.1,0.9116087738098532,1.0027696511908386,1,1.0027696511908386,0.8449026053288871,0.15786704586195155,0.00011050693210336608,0.0051599139355614325,2.619527242069063,3.0514026399842584,-0.015385553425318665,-0.017063984818934563
2021-05-10,113.72820281982422,114.5875015258789,116.5500030517578,114.22699737548828,116.40699768066406,30914000,114.42501182556153,107.95937973022461,90.07945507049561,53.19192739800219,2.1707564896498184,2.6256564384005303,-0.45489994875071194,118.36728376456531,114.42501182556153,110.48273988655774,2.8210312979561962,-0.025587492656729882,1,0.21559183347811697,0,1.1,0.8349110311651502,0.9184021342816653,0,1.0027696511908386,1.0027696511908386,0.0,0.0,-0.025658361086237168,2.5523144662168202,2.973324897340935,-0.04064914642625739,-0.0422148528894154
2021-05-11,112.65184020996094,113.50299835205078,114.01399993896484,111.6959991455078,112.15350341796876,34186000,114.4637939453125,108.15827713012695,90.26848930358886,50.03725592634823,1.8243878879384425,2.465402728308113,-0.6410148403696705,118.31469313918261,114.4637939453125,110.6128947514424,2.860959734235494,-0.00946434202929003,1,0.21840595522256803,0,1.1,0.8241533515721666,0.9065686867293834,0,1.0027696511908386,1.0027696511908386,0.0,0.0,-0.009490554955461956,2.528091585511569,2.945184333548297,-0.049753918423668386,-0.05127965911224386
2021-05-12,109.18750762939452,110.0124969482422,112.39900207519533,109.68099975585938,111.30950164794922,46376000,114.36042518615723,108.29302917480469,90.43493671417237,41.50515295139838,1.2558687162055548,2.2234959258876015,-0.9676272096820466,118.65897210044986,114.36042518615723,110.0618782718646,2.8997339521135643,-0.030752560935618845,1,0.2443462977897285,0,1.1,0.7366594117783544,0.8103253529561899,0,1.0027696511908386,1.0027696511908386,0.0,0.0,-0.03083773480263552,2.450130967640789,2.854612372864223,-0.0790573550845628,-0.08045523920625564
2021-05-13,110.6162109375,111.4520034790039,111.97200012207033,110.33599853515624,111.30599975585938,33204000,114.22095375061035,108.50902694702148,90.61492420196534,45.62313037756357,0.9101064527741869,1.9608180312649188,-1.050711578490732,118.82041895449791,114.22095375061035,109.62148854672279,2.8468693324497827,0.013084860522275088,1,0.2384464472874871,0,1.1,0.7548864830977325,0.8303751314075059,0,1.0027696511908386,1.0027696511908386,0.0,0.0,0.013121101021802565,2.482279383583851,2.891964577608312,-0.06697357360534106,-0.0684231242672807
2021-05-14,113.06470489501952,113.91899871826172,114.23600006103516,112.5,112.927001953125,31996000,114.21011009216309,108.75164337158203,90.80222644805909,51.87587724633751,0.8241599643292403,1.7334864178777833,-0.909326453548543,118.81991117944025,114.21011009216309,109.60030900488593,2.9559718540736646,0.02213503732199751,1,0.2523531121184328,0,1.1,0.7132862301120483,0.7846148531232532,1,0.7846148531232532,1.0027696511908386,0.21815479806758542,0.00015270835864730978,0.022043635295828326,2.536997845017927,2.955978321467567,-0.04640627934052721,-0.04780263535462714
2021-05-17,113.58775329589844,114.4459991455078,114.48899841308594,112.77549743652344,113.17849731445312,21598000,114.20802536010743,108.94205459594727,90.9884567642212,53.11612283179983,0.7891554943717836,1.5446202331765835,-0.7554647388047999,118.81896969372157,114.20802536010743,109.59708102649329,2.963043212890629,0.0046260979619110465,1,0.2526623339866776,0,1.1,0.7124132717363841,0.7836545989100226,0,0.7846148531232532,0.7846148531232532,0.0,0.0,0.0036297051729186165,2.546206399219672,2.969652966755961,-0.04294501527978678,-0.043397677066704055
2021-05-18,112.27517700195312,113.12349700927734,115.38400268554688,113.1094970703125,115.11750030517578,22204000,114.16698532104492,109.19511245727539,91.18063472747802,49.65754562271838,0.648030174012078,1.3653022213436823,-0.7172720473316043,118.83387662474718,114.16698532104492,109.50009401734266,2.5627223423549137,-0.011555614543462434,1,0.2555471382938117,0,1.1,0.704371026033747,0.7748081286371218,0,0.7846148531232532,0.7846148531232532,0.0,0.0,-0.009066706807767706,2.5231206923258855,2.9353368017442794,-0.05162235222515754,-0.054451804781902036
2021-05-19,112.72329711914062,113.5749969482422,113.74949645996094,111.27200317382812,111.42150115966795,23684000,114.14998931884766,109.42451934814453,91.37634101867675,50.83457016125572,0.5658244175627516,1.2054066605874962,-0.6395822430247446,118.8362415031056,114.14998931884766,109.46373713458972,2.5153628758021784,0.003991266183260622,1,0.2559877348693658,0,1.1,0.7031586888014637,0.7734745576816101,0,0.7846148531232532,0.7846148531232532,0.0,0.0,0.0031316067301548406,2.531022114066966,2.9470525122575615,-0.04865240640065738,-0.05067787024568504
